exchange_nr,source,company,means_of_exchange,orig_yr,dest_yr,orig_loc_port_modern,orig_loc_region_modern,orig_loc_abr,dest_loc_port,dest_loc_region,dest_loc_abr,textile_quantity,textile_unit,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,supplier,total_value,price_per_unit
2013380,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,110,ps.,NA,NA,laken,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24065.055,218.77322727272727
2013381,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,42,ps.,NA,NA,lakenrassen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4450.04,105.95333333333333
2013382,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,54,ps.,NA,NA,perpetuanen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372.105,25.409351851851852
2013383,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,1000,ps.,NA,NA,pinasse,cors Bengaals,NA,NA,NA,NA,NA,Bengal,coarse,NA,NA,NA,4906.4574999999995,4.906457499999999
2013384,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,3,rolls,NA,NA,sail cloth,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,62.99999999999999,20.999999999999996
2013385,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,29360.25,lb.,fiber (unprocessed),NA,silk,ruw Bengaals,NA,natural,NA,NA,silk,Bengal,NA,raw,NA,NA,88951.81749999999,3.02966825895556
2013386,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,25,lb.,yarn,NA,zegelgaren,Hollands,NA,NA,NA,NA,NA,Holland,NA,NA,NA,NA,10.5,0.42
2013387,bgb_14131,VOC,"Rijnestein, Bredenhof, Lokhorst",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nagasaki (former Deshima),Japan,Japan,0.5,lb.,yarn,NA,zegelgaren,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1.4
2013388,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),20,marados,NA,NA,cabajen,fijn,NA,NA,NA,NA,NA,NA,fine,for gift,NA,NA,153.29999999999998,7.664999999999999
2013389,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),80,ps.,NA,NA,caffa,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,for gift,NA,NA,615.2825,7.69103125
2013390,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),6,ps.,NA,NA,caffa,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,for gift,NA,NA,40.635,6.7725
2013391,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),50,ps.,NA,NA,chintz/kalamkari,gedrukt Kust,NA,NA,NA,printed,NA,Coast (presumed Coromandel),NA,for gift,NA,NA,241.7625,4.835249999999999
2013392,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),10,ps.,NA,NA,chintz/kalamkari,gedrukt Kust,NA,NA,NA,printed,NA,Coast (presumed Coromandel),NA,for gift,NA,NA,48.3,4.83
2013393,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),1,ps.,NA,NA,dongris,"Bengaals, tot bezorging",NA,NA,NA,NA,NA,Bengal,NA,"for packing, for gift",NA,NA,1.1375,1.1375
2013394,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),2,ps.,NA,NA,dongris,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,for gift,NA,NA,2.275,1.1375
2013395,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),5,ps.,NA,NA,velvet,"Hollands, van diverse kleuren",NA,colored,NA,NA,NA,Holland,NA,"assorted colors, for gift",NA,NA,2330.0025,466.0005
2013396,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),65,el.,NA,NA,velvet,karmozijnrood Hollands,red (carmine),NA,NA,NA,NA,Holland,NA,for gift,NA,NA,467.4599999999999,7.191692307692307
2013397,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),1500,ps.,NA,NA,gerras,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,2490.495,1.6603299999999999
2013398,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),600,ps.,NA,NA,hammans,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,2277.87,3.7964499999999997
2013399,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),120,el.,NA,NA,laken,korenblauw,blue (cornflower),NA,NA,NA,NA,NA,NA,for gift,NA,NA,458.0974999999999,3.817479166666666
2013400,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),61,el.,NA,NA,laken,goudgeel,yellow (gold),NA,NA,NA,NA,NA,NA,for gift,NA,NA,240.37999999999997,3.9406557377049176
2013401,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),64,el.,NA,NA,laken,goudgeel,yellow (gold),NA,NA,NA,NA,NA,NA,for gift,NA,NA,184.20499999999998,2.8782031249999998
2013402,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),246.25,el.,NA,NA,laken,goudgeel en donkerblauw,"blue (dark), yellow (gold)",NA,NA,NA,NA,NA,NA,for gift,NA,NA,916.5449999999998,3.7220101522842635
2013403,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),278.25,el.,NA,NA,laken,grasgroen,green (grass),NA,NA,NA,NA,NA,NA,for gift,NA,NA,877.7475000000001,3.1545283018867925
2013404,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),600.5,el.,NA,NA,laken,scharlakenrood,red (scarlet),NA,NA,NA,NA,NA,NA,for gift,NA,NA,2281.7025,3.799671107410491
2013405,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),6,ps.,NA,NA,mallemolens,NA,NA,NA,NA,NA,NA,NA,NA,for gift,NA,NA,57.64499999999999,9.607499999999998
2013406,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),400,ps.,NA,NA,muris,rood Kust,red,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,1772.9775000000002,4.432443750000001
2013407,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),500,ps.,NA,NA,photaes,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,1079.3999999999999,2.1588
2013408,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),1100,ps.,NA,NA,sanen,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,2725.485,2.4777136363636365
2013409,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),57,el.,NA,NA,scharlaken,NA,NA,NA,NA,NA,NA,NA,NA,for gift,NA,NA,269.30749999999995,4.72469298245614
2013410,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),4,ps.,NA,NA,serge,karmozijnpurper,purple (carmine),NA,NA,NA,NA,NA,NA,for gift,NA,NA,172.2875,43.071875
2013411,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),100,ps.,NA,NA,sollogesjes,NA,NA,NA,NA,NA,NA,NA,NA,for gift,NA,NA,565.8625,5.658625
2013412,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),3,ps.,NA,NA,silk stuffs,"Surats, met gouden bloemen",gold,NA,floral,NA,NA,Gujarat (Surat),NA,for gift,NA,NA,112.455,37.485
2013413,bgb_14133,VOC,Raadhuis van Enkhuizen,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),NA,Thailand (former Siam),Thailand (fmr Siam),30,ps.,NA,NA,vlaggendoek,"Surats, in soort",NA,NA,NA,NA,NA,Gujarat (Surat),NA,assorted,NA,NA,88.19999999999999,2.9399999999999995
2013414,bgb_14134,VOC,Gent,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nakhon Si Thammarat (former Ligor),Thailand (former Siam),Thailand (fmr Siam),10,ps.,NA,NA,caffa,fijn Bengaals,NA,NA,NA,NA,NA,Bengal,fine,NA,NA,NA,67.725,6.772499999999999
2013415,bgb_14134,VOC,Gent,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nakhon Si Thammarat (former Ligor),Thailand (former Siam),Thailand (fmr Siam),1,ps.,NA,NA,dongris,tot afpakking,NA,NA,NA,NA,NA,NA,NA,for packing,NA,NA,1.2074999999999998,1.2074999999999998
2013416,bgb_14134,VOC,Gent,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nakhon Si Thammarat (former Ligor),Thailand (former Siam),Thailand (fmr Siam),1,ps.,NA,NA,croonrassen,scharlakenrood,red (scarlet),NA,NA,NA,NA,NA,NA,NA,NA,NA,29.4,29.4
2013417,bgb_14134,VOC,Gent,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nakhon Si Thammarat (former Ligor),Thailand (former Siam),Thailand (fmr Siam),10,ps.,NA,NA,muris,rood,red,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.125,4.8125
2013418,bgb_14134,VOC,Gent,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nakhon Si Thammarat (former Ligor),Thailand (former Siam),Thailand (fmr Siam),1,ps.,NA,NA,perpetuanen,scharlakenrood,red (scarlet),NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2675,26.2675
2013419,bgb_14134,VOC,Gent,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nakhon Si Thammarat (former Ligor),Thailand (former Siam),Thailand (fmr Siam),29.25,el.,NA,NA,scharlaken,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.5325,4.462649572649573
2013420,bgb_14134,VOC,Gent,1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Nakhon Si Thammarat (former Ligor),Thailand (former Siam),Thailand (fmr Siam),9,ps.,NA,NA,vlaggendoek,"Surats, in soort",NA,NA,NA,NA,NA,Gujarat (Surat),NA,assorted,NA,NA,26.459999999999997,2.9399999999999995
2013421,bgb_14135,VOC,Oudenaarde,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,9,lb.,fiber (unworked),NA,cotton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575,0.175
2013422,bgb_14135,VOC,Oudenaarde,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,1,ps.,NA,NA,guinea cloth,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,NA,6.72,6.72
2013423,bgb_14135,VOC,Oudenaarde,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,100,ps.,NA,NA,guinea cloth,blauw Kust,blue,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,880.39,8.8039
2013424,bgb_14135,VOC,Oudenaarde,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,1,ps.,NA,NA,laken,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.4525,211.4525
2013425,bgb_14135,VOC,Oudenaarde,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,120,ps.,NA,NA,sail cloth,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,198.975,1.6581249999999998
2013426,bgb_14136,VOC,Noorderkwartier,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,2680,ps.,NA,NA,gerras,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,5409.495,2.0184682835820893
2013427,bgb_14136,VOC,Noorderkwartier,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,480,ps.,NA,NA,salempores,blauw Kust,blue,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,1693.1775,3.527453125
2013428,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,300,ps.,NA,NA,chiavonijs,gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),NA,NA,NA,NA,385.34999999999997,1.2845
2013429,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,2000,ps.,NA,NA,gerras,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,3801.997499999999,1.9009987499999996
2013430,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,200,ps.,NA,NA,guinea cloth,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,NA,1366.9599999999998,6.834799999999999
2013431,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,200,ps.,NA,NA,guinea cloth,blauw Kust,blue,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,1689.0824999999998,8.445412499999998
2013432,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,1,ps.,NA,NA,laken,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.54500000000002,216.54500000000002
2013433,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,10,lb.,yarn,NA,naaigaren,Hollands,NA,NA,NA,NA,NA,Holland,NA,NA,NA,NA,10.85,1.085
2013434,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,240,ps.,NA,NA,nickanees,Surats,NA,NA,NA,NA,NA,Gujarat (Surat),NA,NA,NA,NA,360.815,1.5033958333333333
2013435,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,750,ps.,NA,NA,photaes,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,1939.5775,2.5861033333333334
2013436,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,34,rolls,NA,NA,sail cloth,diverse,NA,NA,NA,NA,NA,NA,NA,assorted,NA,NA,687.75,20.227941176470587
2013437,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,960,ps.,NA,NA,salempores,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,NA,2796.1675,2.9126744791666668
2013438,bgb_14139,VOC,"Veenhuizen, Eikelenburg",1711,1711,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Malacca,Southwest Malaysia,SW Malaysia,960,ps.,NA,NA,salempores,blauw Kust,blue,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,3403.1899999999996,3.544989583333333
2013439,bgb_14141,VOC,Gelukkig Uur,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,100,ps.,NA,NA,gingham,pinasse Kust,NA,NA,NA,NA,NA,Coast (presumed Coromandel),NA,pinasse,NA,NA,299.8974999999999,2.9989749999999993
2013440,bgb_14141,VOC,Gelukkig Uur,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,240,ps.,NA,NA,guinea cloth,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,NA,1648.85,6.870208333333333
2013441,bgb_14141,VOC,Gelukkig Uur,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,400,ps.,NA,NA,guinea cloth,blauw Kust,blue,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,3416.07,8.540175
2013442,bgb_14141,VOC,Gelukkig Uur,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,1000,ps.,NA,NA,gunizak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.5,0.1575
2013443,bgb_14141,VOC,Gelukkig Uur,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,300,ps.,NA,NA,kumitir,Kust,NA,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,782.6175000000001,2.608725
2013444,bgb_14141,VOC,Gelukkig Uur,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,1100,ps.,NA,NA,patola,zijden Surats,NA,NA,NA,NA,silk,Gujarat (Surat),NA,NA,NA,NA,5855.5,5.323181818181818
2013445,bgb_14141,VOC,Gelukkig Uur,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,360,ps.,NA,NA,sail cloth,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,504.49,1.401361111111111
2013446,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,0.25,ps.,NA,NA,everdoek,wit breed,white,NA,NA,NA,NA,NA,NA,wide,NA,NA,13.125,52.5
2013447,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,0.5,ps.,NA,NA,everdoek,wit,white,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.25,52.5
2013448,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,240,ps.,NA,NA,guinea cloth,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,NA,1583.435,6.597645833333333
2013449,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,400,ps.,NA,NA,guinea cloth,blauw Kust,blue,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,3454.1324999999993,8.635331249999998
2013450,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,1000,ps.,NA,NA,gunizak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.5,0.1575
2013451,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,300,ps.,NA,NA,kumitir,Kust,NA,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,NA,756.6475,2.5221583333333335
2013452,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,1100,ps.,NA,NA,patola,zijden Surats,NA,NA,NA,NA,silk,Gujarat (Surat),NA,NA,NA,NA,5855.5,5.323181818181818
2013453,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,2,rolls,NA,NA,sail cloth,smal Bengaals,NA,NA,NA,NA,NA,Bengal,NA,narrow,NA,NA,35.349999999999994,17.674999999999997
2013454,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,3.25,rolls,NA,NA,sail cloth,tot een stel zeilen,NA,NA,NA,NA,NA,NA,NA,for sails,NA,NA,68.25,21
2013455,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,480,ps.,NA,NA,sail cloth,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,NA,829.9725000000001,1.7291093750000002
2013456,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,5,rolls,NA,NA,sail cloth,Hollands,NA,NA,NA,NA,NA,Holland,NA,NA,NA,NA,105,21
2013457,bgb_14142,VOC,Flora,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,6,lb.,yarn,NA,zegelgaren,inlands,NA,NA,NA,NA,NA,native,NA,NA,NA,NA,1.68,0.27999999999999997
2013458,bgb_14143,VOC,Andromeda,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Palembang,"Sumatra, Indonesia",Sumatra,120,ps.,NA,NA,nickanees,Surats,NA,NA,NA,NA,NA,Gujarat (Surat),NA,NA,NA,NA,163.4675,1.3622291666666666
2013459,bgb_14146,VOC,Susanna,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Jambi,"Sumatra, Indonesia",Sumatra,300,ps.,NA,NA,chiavonijs,rood,red,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.91999999999996,1.5297333333333332
2013460,bgb_14146,VOC,Susanna,1710,1710,Jakarta (former Batavia),Jakarta (former Batavia),Jakarta (fmr Batavia),Jambi,"Sumatra, Indonesia",Sumatra,200,ps.,NA,NA,gingham,dronggangs Kust,NA,NA,NA,NA,NA,Coast (presumed Coromandel),NA,dronggangs,NA,NA,542.9549999999999,2.7147749999999995
